央视频道,#genre#
动作电影,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225703/index.m3u8?servicetype=1
烽烟剧场,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225681/index.m3u8?servicetype=1
古装剧场,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225706/index.m3u8?servicetype=1
欢乐剧场,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221226049/index.m3u8?servicetype=1
家庭剧场,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225743/index.m3u8?servicetype=1
惊悚悬疑,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225746/index.m3u8?servicetype=1
精品大剧,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225737/index.m3u8?servicetype=1
精品萌宠,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225979/index.m3u8?servicetype=1
精品体育,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225724/index.m3u8?servicetype=1
军旅剧场,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225727/index.m3u8?servicetype=1
军事评论,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225749/index.m3u8?servicetype=1
农业致富,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225687/index.m3u8?servicetype=1
炫舞未来,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225973/index.m3u8?servicetype=1
怡伴健康,http://cdnrrs.gx.chinamobile.com/PLTV/77777777/224/3221225684/index.m3u8?servicetype=1

爱情喜剧,http://36.159.28.196:6610/PLTV/77777777/224/3221225698/index.m3u8?
潮妈辣婆,http://36.159.28.196:6610/PLTV/77777777/224/3221225709/index.m3u8?
谍战大剧,http://36.159.28.196:6610/PLTV/77777777/224/3221225755/index.m3u8?
动作电影,http://36.159.28.196:6610/PLTV/77777777/224/3221225703/index.m3u8?
烽烟剧场,http://36.159.28.196:6610/PLTV/77777777/224/3221225681/index.m3u8?
古装剧场,http://36.159.28.196:6610/PLTV/77777777/224/3221225706/index.m3u8?
欢乐剧场,http://36.159.28.196:6610/PLTV/77777777/224/3221226049/index.m3u8?
家庭剧场,http://36.159.28.196:6610/PLTV/77777777/224/3221225743/index.m3u8?
惊悚悬疑,http://36.159.28.196:6610/PLTV/77777777/224/3221225746/index.m3u8?
精品大剧,http://36.159.28.196:6610/PLTV/77777777/224/3221225737/index.m3u8?
精品萌宠,http://36.159.28.196:6610/PLTV/77777777/224/3221225979/index.m3u8?
精品体育,http://36.159.28.196:6610/PLTV/77777777/224/3221225724/index.m3u8?
军旅剧场,http://36.159.28.196:6610/PLTV/77777777/224/3221225727/index.m3u8?
军事评论,http://36.159.28.196:6610/PLTV/77777777/224/3221225749/index.m3u8?
农业致富,http://36.159.28.196:6610/PLTV/77777777/224/3221225687/index.m3u8?
炫舞未来,http://36.159.28.196:6610/PLTV/77777777/224/3221225973/index.m3u8?
怡伴健康,http://36.159.28.196:6610/PLTV/77777777/224/3221225684/index.m3u8?

爱情喜剧,http://39.135.46.246:6610/PLTV/77777777/224/3221225698/index.m3u8?
潮妈辣婆,http://39.135.46.246:6610/PLTV/77777777/224/3221225709/index.m3u8?
谍战大剧,http://39.135.46.246:6610/PLTV/77777777/224/3221225755/index.m3u8?
动作电影,http://39.135.46.246:6610/PLTV/77777777/224/3221225703/index.m3u8?
烽烟剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221225681/index.m3u8?
古装剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221225706/index.m3u8?
欢乐剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221226049/index.m3u8?
家庭剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221225743/index.m3u8?
惊悚悬疑,http://39.135.46.246:6610/PLTV/77777777/224/3221225746/index.m3u8?
精品大剧,http://39.135.46.246:6610/PLTV/77777777/224/3221225737/index.m3u8?
精品萌宠,http://39.135.46.246:6610/PLTV/77777777/224/3221225979/index.m3u8?
精品体育,http://39.135.46.246:6610/PLTV/77777777/224/3221225724/index.m3u8?
军旅剧场,http://39.135.46.246:6610/PLTV/77777777/224/3221225727/index.m3u8?
军事评论,http://39.135.46.246:6610/PLTV/77777777/224/3221225749/index.m3u8?
农业致富,http://39.135.46.246:6610/PLTV/77777777/224/3221225687/index.m3u8?
炫舞未来,http://39.135.46.246:6610/PLTV/77777777/224/3221225973/index.m3u8?
怡伴健康,http://39.135.46.246:6610/PLTV/77777777/224/3221225684/index.m3u8?
